%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1438351932930362261,132248,1438351932930362261,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0142236305401,-0.0301032792777,0.00890609622002,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0467600561678,-1.43383979797,9.44085693359,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351932940460522,132249,1438351932940460522,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0143068972975,-0.0294841080904,0.00911188405007,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0436325483024,-1.44428300858,9.45428371429,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351932952598907,132250,1438351932952598907,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137224309146,-0.0297314114869,0.00880931504071,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0579394623637,-1.43643116951,9.49156951904,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351932964444685,132251,1438351932964444685,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138062890619,-0.0298971030861,0.00912672933191,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0495060570538,-1.42330086231,9.4631357193,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351932974738052,132252,1438351932974738052,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140503849834,-0.0304062217474,0.00914306938648,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0537338852882,-1.44066226482,9.46931648254,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351932984777948,132253,1438351932984777948,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0139060234651,-0.0304116886109,0.0090500805527,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0528887137771,-1.45054495335,9.47727966309,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351932996840648,132254,1438351932996840648,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140376584604,-0.0309427101165,0.00852451659739,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.045168209821,-1.44011962414,9.46086406708,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933006797066,132255,1438351933006797066,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141091058031,-0.0309176724404,0.00847425684333,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0272243022919,-1.43705201149,9.46420860291,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933019028095,132256,1438351933019028095,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0142265018076,-0.0307150110602,0.00889394618571,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0421219840646,-1.4410289526,9.44389915466,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933030964583,132257,1438351933030964583,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137215135619,-0.0308642368764,0.00936049595475,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0460677631199,-1.44225025177,9.4957408905,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933041244574,132258,1438351933041244574,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0147956842557,-0.0303940996528,0.00887100957334,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0434171929955,-1.44321084023,9.45664024353,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933053062784,132259,1438351933053062784,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0139647517353,-0.0299664977938,0.00894220080227,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0401037931442,-1.43637299538,9.4650888443,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933063244418,132260,1438351933063244418,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0145325176418,-0.0310555528849,0.00839041639119,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0395815968513,-1.43376195431,9.4780254364,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933075210454,132261,1438351933075210454,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0147443758324,-0.0310270898044,0.00856170244515,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0411837399006,-1.42449343204,9.45405387878,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933085546254,132262,1438351933085546254,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0146243507043,-0.0311451647431,0.00900071300566,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0454481877387,-1.42314529419,9.47614860535,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933097386575,132263,1438351933097386575,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137618863955,-0.0311619974673,0.00808678101748,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0646416991949,-1.42953205109,9.46888923645,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933107669077,132264,1438351933107669077,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01381545607,-0.0306966379285,0.00826008431613,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.056687425822,-1.43768763542,9.44779682159,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933119459874,132265,1438351933119459874,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0145221725106,-0.0301401782781,0.00857799034566,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0444064997137,-1.42960441113,9.4248380661,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933129835886,132266,1438351933129835886,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0132702598348,-0.0302711389959,0.00829900056124,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0540000014007,-1.44322729111,9.44075489044,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933141655785,132267,1438351933141655785,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140881510451,-0.0303435828537,0.00868535786867,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0541254468262,-1.43611085415,9.462059021,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933151904113,132268,1438351933151904113,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140817398205,-0.030542049557,0.00899635255337,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0466487109661,-1.43278574944,9.45330142975,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933163805235,132269,1438351933163805235,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0128131490201,-0.0306663196534,0.00930559635162,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0405359864235,-1.42597794533,9.48343372345,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933174061220,132270,1438351933174061220,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0134324515238,-0.03068918176,0.00973825156689,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0520578213036,-1.42233884335,9.48488903046,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933185925496,132271,1438351933185925496,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0143766114488,-0.0315270237625,0.00945530738682,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0372075103223,-1.4471449852,9.44170665741,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933196306796,132272,1438351933196306796,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0139897046611,-0.030799312517,0.00868227984756,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0308383535594,-1.44851374626,9.46003341675,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933208160423,132273,1438351933208160423,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0132758505642,-0.0300656966865,0.00805968325585,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0284862443805,-1.4328584671,9.45665073395,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933218690692,132274,1438351933218690692,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138904098421,-0.0305761769414,0.00876014214009,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0695376321673,-1.44467890263,9.46053314209,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933230372437,132275,1438351933230372437,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140434019268,-0.0307186879218,0.00929324142635,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0562006607652,-1.43649828434,9.46953678131,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933240534230,132276,1438351933240534230,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138848610222,-0.0308922398835,0.00927111320198,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0572480410337,-1.43020200729,9.44590473175,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933252448086,132277,1438351933252448086,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014666588977,-0.030487312004,0.00906609743834,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0546156354249,-1.44735145569,9.45609760284,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933262738882,132278,1438351933262738882,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0147627163678,-0.0303928162903,0.00929373595864,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0646414980292,-1.43356370926,9.4588098526,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933274661999,132279,1438351933274661999,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0151570346206,-0.0312501378357,0.00962125416845,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0401019863784,-1.42278194427,9.47563457489,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933285221771,132280,1438351933285221771,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141877792776,-0.0307627972215,0.00890302844346,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0508380532265,-1.40899658203,9.47865104675,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933296909340,132281,1438351933296909340,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014845835045,-0.0307202767581,0.00964513979852,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0516000799835,-1.42446899414,9.4590177536,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933307023387,132282,1438351933307023387,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140288695693,-0.031260099262,0.00984736252576,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0506494194269,-1.4318728447,9.45675373077,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933318896474,132283,1438351933318896474,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138869639486,-0.0311697795987,0.00937168952078,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0275462977588,-1.43507695198,9.45779037476,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933329243936,132284,1438351933329243936,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0139043908566,-0.0309681277722,0.00902373623103,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0438774041831,-1.43283748627,9.46644020081,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933341090661,132285,1438351933341090661,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0136431921273,-0.0307451318949,0.00874666497111,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0446792952716,-1.42678487301,9.45112323761,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933351448763,132286,1438351933351448763,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137438699603,-0.0309340208769,0.00926539860666,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0517754293978,-1.434851408,9.46292495728,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933363310789,132287,1438351933363310789,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137254502624,-0.0305776465684,0.00930879916996,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0611543953419,-1.43731236458,9.45682048798,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933373399323,132288,1438351933373399323,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138405635953,-0.0302511192858,0.00915270019323,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0450855903327,-1.44892883301,9.47340774536,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933385370140,132289,1438351933385370140,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0144908474758,-0.031110310927,0.00955145340413,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0497061647475,-1.44964063168,9.46532058716,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933395904103,132290,1438351933395904103,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141836255789,-0.0314772427082,0.010032441467,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0626056194305,-1.45283949375,9.44118404388,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933407522130,132291,1438351933407522130,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141051635146,-0.0306284669787,0.0095537211746,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0432872734964,-1.44218552113,9.46879768372,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933417871156,132292,1438351933417871156,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138597469777,-0.0300578474998,0.00921237841249,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0503965914249,-1.43114626408,9.48346233368,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933429829003,132293,1438351933429829003,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0139700509608,-0.0297662746161,0.00889023859054,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0424577668309,-1.45010578632,9.44863796234,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933439899044,132294,1438351933439899044,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014313285239,-0.0301456935704,0.00902683567256,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0325521677732,-1.43437826633,9.45283603668,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933449874056,132295,1438351933449874056,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0143556660041,-0.0305377356708,0.00870411004871,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0494899787009,-1.42195725441,9.47300052643,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933459965095,132296,1438351933459965095,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014335796237,-0.031112274155,0.00884320680052,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0424595102668,-1.42540121078,9.46211910248,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933470034374,132297,1438351933470034374,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014740887098,-0.0309333242476,0.00836352724582,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0524329803884,-1.43550395966,9.47212409973,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933480165692,132298,1438351933480165692,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0148699497804,-0.0309870913625,0.00897561758757,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0458024926484,-1.4191031456,9.49010372162,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933490242754,132299,1438351933490242754,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0142352236435,-0.0316311307251,0.00868264213204,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0423580631614,-1.41599977016,9.47395420074,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933500300777,132300,1438351933500300777,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014351435937,-0.0312384441495,0.00894486065954,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0374427251518,-1.42006921768,9.46671104431,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933510316122,132301,1438351933510316122,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0144695853814,-0.0310719832778,0.00966875907034,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0455037094653,-1.43507313728,9.44979667664,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933520417009,132302,1438351933520417009,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0149277737364,-0.0307780392468,0.00995117239654,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0438912510872,-1.43803811073,9.46979045868,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933530539456,132303,1438351933530539456,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137420045212,-0.0306180231273,0.00906015560031,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0415983423591,-1.43179094791,9.47336673737,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933540520346,132304,1438351933540520346,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0136898253113,-0.0310243144631,0.00935519207269,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0504118390381,-1.43463039398,9.45514297485,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933550854331,132305,1438351933550854331,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137321520597,-0.0312790125608,0.00953319016844,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0436401516199,-1.43387567997,9.46373558044,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933562730550,132306,1438351933562730550,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013385293074,-0.0302907712758,0.00932009983808,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0385294929147,-1.41849446297,9.48696708679,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933573064892,132307,1438351933573064892,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140361972153,-0.0303262881935,0.0103803342208,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0479588620365,-1.41482806206,9.49059867859,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351933584840759,132308,1438351933584840759,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0136458007619,-0.0307623352855,0.0106846960261,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0572121441364,-1.4351401329,9.47660446167,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
